"ResponseID","Age","Gender","Education","Race","Income","Health","collect","LAScore","TrialType","Accept","Domain","Gamble","Block"
"R_RlCvdt3Fc5BudVf",27,"Male",2,1,1,5,"first",10,"M.S.1",0,"Mixed","Symmetric","1"
"R_3p57cfQWCMylZED",38,"Female",5,1,12,2,"first",0.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_2eUrtsnfkHT7Ix7",32,"Male",2,2,1,5,"first",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_3qPUMKsdJLkfqEQ",52,"Female",2,1,6,5,"first",0.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_2VsGE62rCmcbG7Q",70,"Male",3,1,8,5,"first",1.875,"M.S.1",1,"Mixed","Symmetric","1"
"R_1OUdPJXW2ov73R4",53,"Female",2,1,4,4,"first",2.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_2QYvJ0Q1QtqrNuI",30,"Male",5,1,16,5,"first",10,"M.S.1",0,"Mixed","Symmetric","1"
"R_2ahOJBu2P6rk0hx",25,"Male",3,2,4,2,"first",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_27HSWQQSYGqxAlM",63,"Female",3,1,9,4,"first",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_Z2xMKCyov7Xdd3X",71,"Male",4,1,11,4,"first",7.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_3haoPBDqvs642A7",53,"Female",3,1,5,3,"first",7.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_1E5wEYru4nIhqfU",70,"Female",2,1,2,4,"first",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_zUB1Iw8OfwfEzuh",62,"Male",3,1,4,4,"first",3.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_2uwZ9YMCf6H1NEH",32,"Female",4,1,16,3,"first",3.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2atrIaapwnXg1Dq",38,"Female",4,1,8,4,"first",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_YahTiYebw54I8il",54,"Male",4,7,16,3,"first",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_2OJBbYco8DkNx0c",52,"Male",2,4,2,5,"first",0.875,"M.S.1",0,"Mixed","Symmetric","1"
"R_3PbmkcCdUlHhrpE",72,"Female",4,1,7,4,"first",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_2zpXWXGIZQ4SJaG",34,"Female",4,1,8,3,"first",4.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_PXkkjfzeuhRfCmJ",55,"Female",4,1,6,5,"first",10,"M.S.1",0,"Mixed","Symmetric","1"
"R_338q9uphlUuWCO5",50,"Female",4,1,16,4,"first",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_22V5IfoMQ65Jrus",69,"Male",2,1,3,3,"first",1.375,"M.S.1",0,"Mixed","Symmetric","1"
"R_2aepJ1FsTk03yUo",38,"Female",4,1,5,4,"first",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_RJpYUW2VpiqXxTP",41,"Female",3,1,2,3,"first",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_31pfoU4njE8fW6U",47,"Female",3,3,5,4,"first",1.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_2SAlV44650XZups",75,"Female",3,1,6,4,"first",1.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_2411uXA3tmHGVhL",67,"Male",3,1,12,3,"first",6.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_2s5vXu7wOhVqBha",30,"Female",4,3,14,4,"first",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_21iUoPEwGKZMPcV",48,"Male",3,1,13,4,"first",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2q1WLnZ89IvJTrt",35,"Female",2,1,7,5,"first",3.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_2pYmMMhcWw86pVj",77,"Male",3,1,8,4,"first",7,"M.S.1",1,"Mixed","Symmetric","1"
"R_2wRnp7cuPARYygL",55,"Female",2,1,6,3,"first",5.625,"M.S.1",1,"Mixed","Symmetric","1"
"R_2zit7ezDjcGBUDg",61,"Female",4,2,6,4,"first",5.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2chMInijUIYntRT",41,"Female",4,1,13,3,"first",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_3kh6GY2qMXRlyij",64,"Female",4,7,4,5,"first",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_2zAtBIzDh6ps5um",51,"Female",3,1,6,1,"first",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_3jdITdHyo1wL5RT",28,"Male",2,4,1,4,"first",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_2e5schhlLqjBXe0",43,"Female",4,1,4,4,"first",4.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2fvRbzQXHUqHtEU",30,"Female",2,1,1,2,"first",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_3LZ63pGd7A3xFw3",66,"Female",2,1,3,3,"first",6.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_2QhUaKBpMKP6Oug",33,"Female",2,1,3,3,"first",4.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2ASwTX0wqlYrOF3",62,"Male",2,1,2,3,"first",2.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_2772b1wfVRo9Xpe",53,"Female",3,1,4,4,"first",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_1Cg8jV64IsFIzC9",25,"Female",3,2,3,5,"first",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_1IT3acPlHtJpJTd",55,"Male",4,1,10,4,"first",1.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_3LjqFOSf8rMQPEy",81,"Male",3,1,8,4,"first",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_1OZ9HscSq72TuDI",38,"Female",2,1,3,3,"first",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_1FxPLFLUKOmTxcB",68,"Male",2,1,2,4,"first",1.375,"M.S.1",0,"Mixed","Symmetric","1"
"R_3dRHZpfihTJu0Mk",60,"Female",2,1,3,4,"first",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_31EM8h7Ey63n6VW",55,"Male",3,1,9,5,"first",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_e9RHTBhxhcpAqdj",74,"Male",4,1,9,2,"first",2.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_3soG6QECxW540Rw",66,"Female",2,1,3,4,"first",5.625,"M.S.1",1,"Mixed","Symmetric","1"
"R_2ydbunYtsIUQ7KD",72,"Female",3,1,4,4,"first",1.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_3Ia8TcnJalTL5aZ",61,"Female",2,1,6,4,"first",3.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_3QEudr7vUj3VMgv",42,"Male",3,1,4,3,"first",1.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_12lQg9f16OyVKbU",74,"Female",2,1,6,4,"first",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_26fhUfH1IERB7DG",26,"Female",4,3,7,4,"first",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_T0AiObXWbU06Q3T",44,"Female",4,3,9,4,"first",1,"M.S.1",1,"Mixed","Symmetric","1"
"R_eJQs4600JyKlI9X",56,"Female",2,1,2,4,"first",3.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_2CPzXCXHzkFyKQP",52,"Female",4,1,4,4,"first",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_2OIIF7YPtxSuWYX",33,"Female",5,2,10,5,"first",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_2tbOi7kuf5xAAzk",80,"Female",3,1,3,2,"first",2.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_1IF7h3OuBEfRNRc",68,"Female",3,1,6,3,"first",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_1K0WNKojdE6VwQp",47,"Male",6,1,15,4,"first",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_2CWCX5FkZF35Jq6",50,"Female",4,2,4,3,"first",0.875,"M.S.1",1,"Mixed","Symmetric","1"
"R_2BrnEmIMVLebDjN",69,"Female",3,1,13,5,"first",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_7ZJjj770MJvu03T",59,"Female",3,1,2,4,"first",5.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_Zq3gs5drc7TTU0p",45,"Male",5,1,16,2,"first",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_1lhpftFXJyFuwDJ",47,"Female",3,1,3,5,"first",5.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_1isaSyKMo8PdHMH",28,"Female",4,3,8,4,"first",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_81Hb2yt1jfxighj",35,"Female",4,8,6,3,"first",2.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_2BwWLOJpcl0ikw0",36,"Female",3,1,7,4,"first",10,"M.S.1",0,"Mixed","Symmetric","1"
"R_3KPzd4lV7qzItcQ",62,"Male",4,1,4,2,"first",7.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_3phUPK53Gk6ver8",28,"Female",2,2,2,4,"first",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_Calz09qqpqToyNX",33,"Female",3,2,5,4,"first",1.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_2eQifLjZNvgGtVa",57,"Female",3,1,4,3,"first",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_21aX2ssTLNAJZ7c",62,"Female",2,1,2,1,"first",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_1jlwryq1DbNlUbP",62,"Male",2,1,5,2,"first",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_1LnxG4G3NKYlsQv",53,"Male",2,1,5,4,"first",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_2mexYvG7eJoAl57",53,"Male",4,2,6,4,"first",1,"M.S.1",0,"Mixed","Symmetric","1"
"R_1GZgySEuc6j1Ruy",75,"Male",4,1,8,3,"first",3,"M.S.1",0,"Mixed","Symmetric","1"
"R_WvP06PbSNiXH7bP",49,"Female",4,1,10,4,"first",1.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_3k6UwjK3PC7reri",68,"Male",3,1,5,4,"first",3.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_3pfNkIbcMwiCvx6",49,"Male",5,1,12,4,"first",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_2b2ynXAMc0BBfdN",65,"Female",5,2,6,3,"first",1.375,"M.S.1",1,"Mixed","Symmetric","1"
"R_2tbMmFQIsGhIOdH",37,"Female",4,3,16,3,"first",0.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_1di8Abuv18zNCTT",58,"Male",4,1,8,3,"first",7.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_1dv2xSbHz6LOnyG",37,"Male",4,2,8,4,"first",2,"M.S.1",1,"Mixed","Symmetric","1"
"R_p5bStWrCvRSyI4V",46,"Female",2,1,5,5,"second",0.875,"M.S.1",1,"Mixed","Symmetric","1"
"R_2TSmymSLbIgFDMU",42,"Female",4,3,5,2,"second",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_1mn310D9eAY2jvf",70,"Male",2,1,3,3,"second",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_2948MmjMI6v6axH",51,"Female",3,1,4,2,"second",2.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2ZDfSEpVA5xqSlw",47,"Female",3,1,4,3,"second",1.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_1Ng1OBA3jDxjQYf",24,"Male",3,4,4,5,"second",1.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_1HhjLjwSTCbM05H",43,"Female",2,1,11,3,"second",0.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_2tnkFsIBakhG7gQ",67,"Female",3,1,6,3,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_3hhC8enoKFVUguf",39,"Female",2,1,4,5,"second",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_25BDDFBoyH2wZE0",54,"Female",3,1,4,3,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_3irQonpwGCpVtJr",40,"Male",3,1,7,3,"second",2.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_ub9cLUzgaoBFGFP",27,"Male",4,1,9,4,"second",1.375,"M.S.1",0,"Mixed","Symmetric","1"
"R_cUqNaBOmnsYKVwt",51,"Female",3,1,3,5,"second",4.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_3F3uqAkmLbKKx2R",49,"Female",3,1,4,1,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_3EaNc8LL5LYNfoz",27,"Female",3,3,2,5,"second",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_2uHEk6kYWHBNhqW",63,"Female",3,1,7,3,"second",1,"M.S.1",1,"Mixed","Symmetric","1"
"R_2dJVsj9phUS3VfZ",57,"Female",3,1,8,5,"second",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2Ug86C2fAtAq9kZ",40,"Male",4,1,10,4,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_2YPyv15CjUeoRae",28,"Male",3,1,3,4,"second",1.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_1Kfm8wMspGdcVSF",70,"Female",2,1,10,4,"second",5.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_1P6vk2mRslfjKsb",64,"Male",4,1,2,3,"second",2.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_2qrqddLM7TVceLF",72,"Female",2,1,4,3,"second",4.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_26f0fCroz6ez587",65,"Female",2,1,4,3,"second",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_3n6rKFLwrFTz1mN",48,"Female",3,1,1,5,"second",10,"M.S.1",0,"Mixed","Symmetric","1"
"R_sN12yQIrGZwIdWh",57,"Female",3,1,16,4,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_XNE39WY3A0BOWFX",35,"Male",1,1,2,2,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_1GUonkH0ZSo2ZhA",58,"Female",3,1,8,4,"second",7.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_1Pd88GIvk3Zt7Wf",62,"Male",3,5,5,4,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_RV6cVU2k6IGrSnv",66,"Female",2,2,1,5,"second",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_2DNbeQlibgvCPDC",47,"Female",4,3,4,4,"second",5.625,"M.S.1",1,"Mixed","Symmetric","1"
"R_2S39zFBbQA18Y82",59,"Female",2,1,2,5,"second",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_1EfV4Mx3JedAXF7",71,"Female",5,1,15,3,"second",4.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_UxLXitcaRpNwZ8Z",32,"Male",4,1,4,3,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_Z3SvtZT0iFLsCpX",21,"Male",2,1,6,5,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_1QasLbI2muOpB2D",39,"Female",3,1,11,3,"second",1.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_AuhqN8nxIVL7lVn",26,"Male",4,1,13,4,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_3GE2k4Oh1Orf2Wg",35,"Female",2,2,3,5,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_1pQ1HtMfQyWVGlT",51,"Female",3,1,2,2,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_3PD8Dy1wfybxUu5",71,"Male",3,1,8,5,"second",0.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_3Dp54YCPa4rFbzs",73,"Female",3,1,3,4,"second",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_1QgRh9sJ0KPexmN",39,"Female",2,1,1,4,"second",0.875,"M.S.1",0,"Mixed","Symmetric","1"
"R_2tsYdZ6yAYimXCL",70,"Female",3,1,5,2,"second",10,"M.S.1",0,"Mixed","Symmetric","1"
"R_27eVBgJ1Vwine2F",27,"Female",3,1,1,1,"second",1.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_339YPJvKtwY6Qu0",61,"Female",3,1,4,1,"second",1.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_RUF8YDkbzoQgOeB",38,"Female",3,4,1,4,"second",3.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_3EtnNVD20ncx9sV",34,"Female",3,2,4,3,"second",2.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_3mltHcJrZfmqy5p",34,"Female",5,1,16,4,"second",1.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_sL0FKNB2gmBL3Sp",69,"Male",6,1,16,3,"second",3,"M.S.1",1,"Mixed","Symmetric","1"
"R_1rGrwKqVDLhVZIZ",57,"Female",4,1,4,3,"second",5.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_3O7hf5qfkipC0VY",28,"Male",3,2,11,4,"second",7.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_NUCxGklt4ZHDN4Z",64,"Female",2,1,5,3,"second",10,"M.S.1",0,"Mixed","Symmetric","1"
"R_21pPOD0QsSQOC5d",36,"Female",1,1,3,3,"second",2.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_32KmLux2STDvqJr",67,"Female",4,2,9,5,"second",5.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_31cKSVdtm3pmUAD",29,"Male",5,1,11,4,"second",2.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_Au4rfbKkLDifxCh",65,"Female",4,1,8,3,"second",10,"M.S.1",0,"Mixed","Symmetric","1"
"R_3EEagjgyEbznDPN",55,"Female",3,1,12,3,"second",2,"M.S.1",0,"Mixed","Symmetric","1"
"R_1IcI2GLXEH8gEKp",23,"Female",4,3,5,5,"second",3.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_Cf4FqbnCgQDv4SR",66,"Male",2,1,4,4,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_1mBZAaq5O9wRGOp",47,"Female",3,2,4,4,"second",2.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_3KHhsACCAN9F39D",58,"Male",2,2,3,4,"second",1.375,"M.S.1",0,"Mixed","Symmetric","1"
"R_zVfouwKo6wwr7zj",22,"Male",3,2,1,5,"second",5.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_2YXouPJQBh2o3Uz",24,"Female",3,2,3,4,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_1pM3SSphm2xBZGA",41,"Male",3,2,8,5,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_2dvd8au2Gm4US2L",65,"Female",2,1,7,3,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_SQ8FrWxzFTX5Rp7",31,"Female",3,1,5,4,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_3h4TfjnmK9YYIDL",75,"Male",4,1,5,2,"second",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_VKz1U2ep7F0pNKh",40,"Female",2,1,10,5,"second",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_sd3EjMo0WN9LBKx",26,"Female",1,1,3,5,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_3KHYTc9rlHJDS4k",74,"Female",4,1,5,3,"second",6,"M.S.1",0,"Mixed","Symmetric","1"
"R_1oik8v3Y5nfBGMh",78,"Male",3,1,11,3,"second",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_1ImBg3x6s8PJv9f",50,"Female",3,1,5,4,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_2fj7CawxKhLG3wc",28,"Female",3,1,4,3,"second",4.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2EnvT9HgI3Wzxk5",44,"Male",2,1,4,3,"second",3.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_3JkPIKnEJvffu0N",50,"Male",2,1,3,3,"second",0.875,"M.S.1",1,"Mixed","Symmetric","1"
"R_D62fbZWhiNSuqHL",47,"Female",3,1,15,4,"second",1.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_3F3z6ea52FGt8oP",50,"Female",2,1,4,3,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_11cL2g54ciPmuv5",40,"Female",4,1,16,3,"second",5.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_3G8rFROIAYet7Y2",57,"Female",5,1,6,4,"second",2.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_1IGCS8xeIvsPOlp",31,"Female",4,1,11,4,"second",6.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_p6KdOBZ1iqOLln3",26,"Male",2,1,3,4,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_32PHGcmvOsKa50z",35,"Female",3,4,3,4,"second",1,"M.S.1",0,"Mixed","Symmetric","1"
"R_2uvosYLBShUSNcB",32,"Male",2,2,5,4,"second",1.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_ZlDDspjDfTbfiCZ",36,"Male",6,2,15,5,"second",5.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_3nVD1KP66uxQFOK",52,"Female",4,1,2,1,"second",5.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_QfWd1Oq8Xz7PRKx",68,"Female",2,1,6,3,"second",4.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_31YHSomRF3z5gxt",51,"Female",2,1,4,4,"second",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_27kAdCsaSv95oQS",48,"Female",3,1,13,4,"second",7.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_264lV8S2RxTpezE",60,"Female",4,1,4,4,"second",3.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_2zx3n83RuEPHaFf",59,"Female",4,2,1,3,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_cI8j0tKn5P79Pcl",22,"Female",2,1,4,5,"second",6.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_WjNJM8iUCFrBokN",36,"Female",5,1,10,3,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_AKXFXJjokfqM8c9",58,"Female",3,1,3,5,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_1mXisZuq7LWry6v",25,"Female",4,3,7,5,"second",2.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_3q7j35VFavVRGdT",36,"Male",5,3,11,4,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_2CVPWuvcpyyuWtg",31,"Female",2,1,3,3,"second",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_eeOYR2wOmehp9Wp",50,"Female",4,3,4,4,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_3iWtM5u7sZqbjAz",43,"Female",3,1,6,3,"second",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_2CJOZTLQNpo2CWY",52,"Male",3,1,3,3,"second",2,"M.S.1",1,"Mixed","Symmetric","1"
"R_1E03qIoYfL2vByR",27,"Female",2,4,2,3,"second",5.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_USUXpFwhYtJz7Yl",59,"Female",5,1,13,4,"second",7.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_tDJAwobpNBbdStb",59,"Female",2,1,3,3,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_2dX5ECE9ULCsg8V",57,"Female",3,1,3,3,"second",2.625,"M.S.1",0,"Mixed","Symmetric","1"
"R_1LtGlgXLQo7Qgzb",28,"Female",2,8,1,5,"second",1.375,"M.S.1",0,"Mixed","Symmetric","1"
"R_2B4LnJB5tw8aP9Q",22,"Female",1,1,1,3,"second",6,"M.S.1",0,"Mixed","Symmetric","1"
"R_2Wv8WitpZ1gwC2f",53,"Male",4,1,7,4,"second",5.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_cNmLIo9C3bijgxH",70,"Female",3,2,1,5,"second",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_3jfJdCrlqxjX6Hh",47,"Female",2,1,7,4,"second",0.875,"M.S.1",0,"Mixed","Symmetric","1"
"R_1156tbnp7viv8O7",49,"Male",4,1,5,3,"second",2.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_3j8TPTgFEvsLNIR",31,"Female",5,1,6,4,"second",10,"M.S.1",1,"Mixed","Symmetric","1"
"R_1jCI2AnsGSig4HP",63,"Male",4,1,4,3,"second",1.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_1jfdXlTI7xLE19E",49,"Male",2,1,4,5,"second",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_25ZQpZhw5yqGa7S",69,"Male",3,1,10,4,"second",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_1hSDGJ6iJJZyTo9",33,"Male",2,2,3,4,"second",0.875,"M.S.1",0,"Mixed","Symmetric","1"
"R_BtzgToBy673TNeh",34,"Male",2,1,7,4,"second",3.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_1LGvMGSojbM5J7R",24,"Female",3,2,4,4,"second",3.25,"M.S.1",0,"Mixed","Symmetric","1"
"R_ymEx0jtW5ljshJT",63,"Male",3,1,11,5,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_2aKuEfyI32747Mu",43,"Female",2,1,4,3,"second",10,"M.S.1",0,"Mixed","Symmetric","1"
"R_pmaE7T76RAtCPxD",65,"Female",3,1,3,4,"second",1.125,"M.S.1",1,"Mixed","Symmetric","1"
"R_1H5ZCSgM6uWwYLx",42,"Male",3,1,10,5,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
"R_3KBJog0eVkoVho5",44,"Female",3,1,9,2,"second",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2agDcsN9CVYRrAz",57,"Male",4,8,13,3,"second",1.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_2cuSCPmILFm4kdz",66,"Male",2,1,6,3,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_1IQ4gPsLC0nqmZK",58,"Female",3,1,10,3,"second",1.375,"M.S.1",0,"Mixed","Symmetric","1"
"R_2arWIY88h63SYE2",53,"Female",2,2,4,5,"second",1,"M.S.1",1,"Mixed","Symmetric","1"
"R_1P11OP1derMDjLo",33,"Female",2,1,7,4,"second",2.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_dmppxFWorgCLDt7",21,"Female",3,2,2,5,"second",5.25,"M.S.1",1,"Mixed","Symmetric","1"
"R_2dsDOd9KlpudwBw",61,"Female",2,1,5,3,"second",0.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_2TH2YUgtGQiVmoK",26,"Female",3,2,5,4,"second",2.5,"M.S.1",1,"Mixed","Symmetric","1"
"R_22zCQIuGEMXWNT7",50,"Male",3,1,3,3,"second",1.75,"M.S.1",0,"Mixed","Symmetric","1"
"R_2aWxu5jyU3rK2K9",58,"Male",4,2,11,4,"second",3.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_3PhOx2B6eWO3vji",30,"Female",4,4,1,4,"second",3.5,"M.S.1",0,"Mixed","Symmetric","1"
"R_UhYuGJDmdF0iXfP",63,"Male",3,2,2,2,"second",1.125,"M.S.1",0,"Mixed","Symmetric","1"
"R_WBBDR1OomF2pyW5",23,"Female",3,6,3,4,"second",0.75,"M.S.1",1,"Mixed","Symmetric","1"
